SimTime,Day,TimeOfDay,NumVehicleGenerated,NumVehiclesActive,NumVehiclesWaiting,NumVehicleCompleted,AverageSpeed,VehicleDensity
5532,1,5532,8960,588,0,11353,3.8299,0.0058
5533,1,5533,8961,589,0,11354,3.8642,0.0059
5534,1,5534,8962,589,0,11355,3.8591,0.0059
5535,1,5535,8963,590,0,11355,3.8644,0.0059
5536,1,5536,8964,588,0,11358,3.8452,0.0058
5537,1,5537,8965,590,0,11358,3.8746,0.0059
5538,1,5538,8966,590,0,11359,3.8407,0.0059
5539,1,5539,8968,586,0,11365,3.8703,0.0058
5540,1,5540,8969,587,0,11366,3.8773,0.0058
5541,1,5541,8970,587,0,11368,3.8620,0.0058
5542,1,5542,8971,587,0,11369,3.8825,0.0058
5543,1,5543,8972,587,0,11370,3.8637,0.0058
5544,1,5544,8973,588,0,11370,3.8776,0.0058
5545,1,5545,8974,587,0,11372,3.8756,0.0058
5546,1,5546,8975,589,0,11373,3.8438,0.0059
5547,1,5547,8976,588,0,11375,3.8639,0.0058
5548,1,5548,8977,588,0,11376,3.8793,0.0058
5549,1,5549,8978,589,0,11377,3.8302,0.0059
5550,1,5550,8979,586,0,11381,3.8515,0.0058
5551,1,5551,8979,586,0,11381,3.8430,0.0058
5552,1,5552,8980,585,0,11383,3.8632,0.0058
5553,1,5553,8981,585,0,11384,3.8564,0.0058
5554,1,5554,8982,585,0,11386,3.8684,0.0058
5555,1,5555,8983,587,0,11387,3.8484,0.0058
5556,1,5556,8984,588,0,11388,3.8282,0.0058
5557,1,5557,8985,587,0,11390,3.8399,0.0058
5558,1,5558,8986,588,0,11391,3.8656,0.0058
5559,1,5559,8987,587,0,11393,3.8007,0.0058
5560,1,5560,8989,587,0,11396,3.8348,0.0058
5561,1,5561,8990,585,0,11401,3.8393,0.0058
5562,1,5562,8991,585,0,11403,3.8803,0.0058
5563,1,5563,8992,586,0,11403,3.8447,0.0058
5564,1,5564,8993,587,0,11403,3.8620,0.0058
5565,1,5565,8994,587,0,11404,3.8603,0.0058
5566,1,5566,8995,587,0,11405,3.8978,0.0058
5567,1,5567,8996,585,0,11408,3.8821,0.0058
5568,1,5568,8997,582,0,11414,3.8591,0.0058
5569,1,5569,8997,580,0,11416,3.8690,0.0058
5570,1,5570,8998,581,0,11416,3.8967,0.0058
5571,1,5571,8999,577,0,11421,3.9064,0.0057
5572,1,5572,9000,579,0,11422,3.8687,0.0058
5573,1,5573,9001,579,0,11423,3.8929,0.0058
5574,1,5574,9002,579,0,11424,3.9067,0.0058
5575,1,5575,9004,580,0,11426,3.8793,0.0058
5576,1,5576,9005,581,0,11427,3.8726,0.0058
5577,1,5577,9006,582,0,11428,3.8316,0.0058
5578,1,5578,9007,582,0,11429,3.8557,0.0058
5579,1,5579,9008,581,0,11431,3.8744,0.0058
5580,1,5580,9008,579,0,11433,3.8756,0.0058
5581,1,5581,9009,579,0,11434,3.8204,0.0058
5582,1,5582,9009,578,0,11435,3.8772,0.0057
5583,1,5583,9010,580,0,11435,3.9362,0.0058
5584,1,5584,9011,579,0,11437,3.9154,0.0058
5585,1,5585,9012,580,0,11438,3.9448,0.0058
5586,1,5586,9013,581,0,11438,3.8692,0.0058
5587,1,5587,9014,580,0,11440,3.8776,0.0058
5588,1,5588,9015,581,0,11441,3.8657,0.0058
5589,1,5589,9016,579,0,11444,3.8221,0.0058
5590,1,5590,9017,580,0,11445,3.8190,0.0058
5591,1,5591,9018,579,0,11447,3.8152,0.0058
5592,1,5592,9019,582,0,11447,3.8196,0.0058
5593,1,5593,9020,581,0,11449,3.8399,0.0058
5594,1,5594,9021,580,0,11451,3.8483,0.0058
5595,1,5595,9022,579,0,11453,3.8273,0.0058
5596,1,5596,9023,580,0,11454,3.8362,0.0058
5597,1,5597,9024,579,0,11457,3.8670,0.0058
5598,1,5598,9025,578,0,11459,3.9170,0.0057
5599,1,5599,9026,579,0,11460,3.8860,0.0058
5600,1,5600,9027,577,0,11463,3.8718,0.0057
5601,1,5601,9028,577,0,11465,3.8579,0.0057
5602,1,5602,9029,578,0,11466,3.8806,0.0057
5603,1,5603,9030,577,0,11468,3.8388,0.0057
5604,1,5604,9031,578,0,11468,3.8426,0.0057
5605,1,5605,9032,577,0,11470,3.7868,0.0057
5606,1,5606,9033,574,0,11475,3.8084,0.0057
5607,1,5607,9034,574,0,11476,3.7962,0.0057
5608,1,5608,9035,574,0,11478,3.7909,0.0057
5609,1,5609,9036,575,0,11479,3.7826,0.0057
5610,1,5610,9037,576,0,11479,3.8125,0.0057
5611,1,5611,9037,575,0,11480,3.8313,0.0057
5612,1,5612,9038,571,0,11485,3.8284,0.0057
5613,1,5613,9039,570,0,11488,3.7912,0.0057
5614,1,5614,9040,567,0,11493,3.7919,0.0056
5615,1,5615,9041,567,0,11494,3.8025,0.0056
5616,1,5616,9043,569,0,11495,3.8207,0.0057
5617,1,5617,9044,567,0,11499,3.8254,0.0056
5618,1,5618,9045,565,0,11503,3.8159,0.0056
5619,1,5619,9046,567,0,11504,3.8289,0.0056
5620,1,5620,9047,567,0,11506,3.8660,0.0056
5621,1,5621,9048,567,0,11508,3.8360,0.0056
5622,1,5622,9050,570,0,11509,3.8351,0.0057
5623,1,5623,9051,571,0,11510,3.8284,0.0057
5624,1,5624,9052,570,0,11513,3.7860,0.0057
5625,1,5625,9053,567,0,11518,3.7549,0.0056
5626,1,5626,9054,570,0,11518,3.7333,0.0057
5627,1,5627,9055,568,0,11521,3.7746,0.0057
5628,1,5628,9056,568,0,11522,3.7430,0.0057
5629,1,5629,9057,569,0,11523,3.7698,0.0057
5630,1,5630,9058,570,0,11524,3.7965,0.0057
5631,1,5631,9059,570,0,11525,3.7772,0.0057
5632,1,5632,9060,570,0,11526,3.7702,0.0057
5633,1,5633,9061,569,0,11528,3.7522,0.0057
5634,1,5634,9062,570,0,11529,3.8088,0.0057
5635,1,5635,9063,570,0,11530,3.7895,0.0057
5636,1,5636,9064,571,0,11530,3.7986,0.0057
5637,1,5637,9065,572,0,11530,3.7937,0.0057
5638,1,5638,9066,572,0,11531,3.8287,0.0057
5639,1,5639,9067,572,0,11532,3.8269,0.0057
5640,1,5640,9068,572,0,11533,3.8392,0.0057
5641,1,5641,9069,571,0,11535,3.8144,0.0057
5642,1,5642,9070,571,0,11538,3.8354,0.0057
5643,1,5643,9072,571,0,11541,3.8161,0.0057
5644,1,5644,9073,573,0,11542,3.8342,0.0057
5645,1,5645,9074,573,0,11544,3.8377,0.0057
5646,1,5646,9075,573,0,11545,3.8150,0.0057
5647,1,5647,9076,571,0,11548,3.8074,0.0057
5648,1,5648,9077,571,0,11550,3.8231,0.0057
5649,1,5649,9078,573,0,11550,3.8604,0.0057
5650,1,5650,9079,572,0,11552,3.8409,0.0057
5651,1,5651,9080,573,0,11553,3.8604,0.0057
5652,1,5652,9081,568,0,11559,3.8468,0.0057
5653,1,5653,9082,568,0,11562,3.8292,0.0057
5654,1,5654,9083,569,0,11563,3.8067,0.0057
5655,1,5655,9084,568,0,11565,3.7887,0.0057
5656,1,5656,9085,571,0,11565,3.7758,0.0057
5657,1,5657,9086,571,0,11566,3.7793,0.0057
5658,1,5658,9087,573,0,11566,3.8010,0.0057
5659,1,5659,9088,573,0,11567,3.8447,0.0057
5660,1,5660,9089,572,0,11569,3.8269,0.0057
5661,1,5661,9090,571,0,11572,3.8266,0.0057
5662,1,5662,9091,571,0,11574,3.8424,0.0057
5663,1,5663,9092,574,0,11574,3.8746,0.0057
5664,1,5664,9093,574,0,11575,3.8397,0.0057
5665,1,5665,9094,574,0,11576,3.8659,0.0057
5666,1,5666,9095,573,0,11578,3.8796,0.0057
5667,1,5667,9096,574,0,11579,3.9094,0.0057
5668,1,5668,9097,574,0,11580,3.9303,0.0057
5669,1,5669,9098,576,0,11580,3.9427,0.0057
5670,1,5670,9099,574,0,11583,3.9129,0.0057
5671,1,5671,9100,573,0,11585,3.8743,0.0057
5672,1,5672,9102,574,0,11586,3.8885,0.0057
5673,1,5673,9103,575,0,11587,3.8939,0.0057
5674,1,5674,9104,575,0,11588,3.8713,0.0057
5675,1,5675,9105,576,0,11588,3.8646,0.0057
5676,1,5676,9106,576,0,11589,3.8663,0.0057
5677,1,5677,9107,574,0,11592,3.9042,0.0057
5678,1,5678,9108,575,0,11593,3.9113,0.0057
5679,1,5679,9109,573,0,11596,3.9162,0.0057
5680,1,5680,9110,575,0,11596,3.9130,0.0057
5681,1,5681,9111,574,0,11598,3.8937,0.0057
5682,1,5682,9112,572,0,11601,3.9126,0.0057
5683,1,5683,9113,572,0,11602,3.9615,0.0057
5684,1,5684,9114,573,0,11603,3.9284,0.0057
5685,1,5685,9116,576,0,11603,3.8819,0.0057
5686,1,5686,9118,578,0,11603,3.8460,0.0057
5687,1,5687,9119,578,0,11604,3.8685,0.0057
5688,1,5688,9120,577,0,11606,3.8076,0.0057
5689,1,5689,9121,580,0,11606,3.8362,0.0058
5690,1,5690,9122,580,0,11607,3.8207,0.0058
5691,1,5691,9123,581,0,11608,3.8210,0.0058
5692,1,5692,9124,579,0,11611,3.8066,0.0058
5693,1,5693,9125,581,0,11612,3.8279,0.0058
5694,1,5694,9126,582,0,11613,3.8540,0.0058
5695,1,5695,9127,582,0,11614,3.8763,0.0058
5696,1,5696,9128,580,0,11617,3.8897,0.0058
5697,1,5697,9129,581,0,11619,3.8933,0.0058
5698,1,5698,9130,580,0,11621,3.8793,0.0058
5699,1,5699,9131,580,0,11622,3.8569,0.0058
5700,1,5700,9132,580,0,11623,3.8948,0.0058
5701,1,5701,9133,580,0,11624,3.8793,0.0058
5702,1,5702,9135,580,0,11626,3.8879,0.0058
5703,1,5703,9137,581,0,11628,3.9071,0.0058
5704,1,5704,9138,581,0,11629,3.9053,0.0058
5705,1,5705,9139,580,0,11632,3.8690,0.0058
5706,1,5706,9140,579,0,11634,3.8428,0.0058
5707,1,5707,9141,578,0,11636,3.8512,0.0057
5708,1,5708,9142,577,0,11639,3.8302,0.0057
5709,1,5709,9142,579,0,11639,3.8169,0.0058
5710,1,5710,9143,578,0,11641,3.8564,0.0057
5711,1,5711,9144,579,0,11641,3.8946,0.0058
5712,1,5712,9145,580,0,11641,3.9310,0.0058
5713,1,5713,9147,580,0,11643,3.9310,0.0058
5714,1,5714,9148,580,0,11645,3.9328,0.0058
5715,1,5715,9149,581,0,11646,3.9501,0.0058
5716,1,5716,9150,578,0,11650,3.9256,0.0057
5717,1,5717,9151,578,0,11652,3.8962,0.0057
5718,1,5718,9152,579,0,11653,3.8946,0.0058
5719,1,5719,9153,581,0,11653,3.8864,0.0058
5720,1,5720,9154,580,0,11655,3.8672,0.0058
5721,1,5721,9155,580,0,11658,3.8793,0.0058
5722,1,5722,9155,579,0,11660,3.8808,0.0058
5723,1,5723,9156,578,0,11663,3.8287,0.0057
5724,1,5724,9157,578,0,11665,3.8875,0.0057
5725,1,5725,9158,578,0,11666,3.8772,0.0057
5726,1,5726,9159,577,0,11668,3.8700,0.0057
5727,1,5727,9160,576,0,11671,3.8438,0.0057
5728,1,5728,9161,576,0,11674,3.8333,0.0057
5729,1,5729,9162,577,0,11676,3.8423,0.0057
5730,1,5730,9162,577,0,11677,3.8821,0.0057
5731,1,5731,9163,575,0,11680,3.8487,0.0057
5732,1,5732,9164,577,0,11680,3.8406,0.0057
5733,1,5733,9165,578,0,11680,3.8754,0.0057
5734,1,5734,9166,578,0,11681,3.8824,0.0057
5735,1,5735,9167,576,0,11685,3.8837,0.0057
5736,1,5736,9168,575,0,11687,3.8887,0.0057
5737,1,5737,9169,575,0,11688,3.9026,0.0057
5738,1,5738,9170,575,0,11690,3.8765,0.0057
5739,1,5739,9171,575,0,11691,3.8574,0.0057
5740,1,5740,9172,575,0,11693,3.8417,0.0057
5741,1,5741,9172,575,0,11693,3.8957,0.0057
5742,1,5742,9173,574,0,11695,3.8798,0.0057
5743,1,5743,9174,573,0,11697,3.9005,0.0057
5744,1,5744,9175,574,0,11699,3.9303,0.0057
5745,1,5745,9176,573,0,11701,3.9145,0.0057
5746,1,5746,9177,574,0,11702,3.9390,0.0057
5747,1,5747,9178,575,0,11702,3.9270,0.0057
5748,1,5748,9179,574,0,11704,3.9512,0.0057
5749,1,5749,9180,572,0,11707,3.9965,0.0057
5750,1,5750,9181,574,0,11708,4.0087,0.0057
5751,1,5751,9182,573,0,11711,3.9162,0.0057
5752,1,5752,9184,576,0,11712,3.9288,0.0057
5753,1,5753,9185,575,0,11714,3.9252,0.0057
5754,1,5754,9186,577,0,11714,3.9463,0.0057
5755,1,5755,9187,577,0,11715,3.9220,0.0057
5756,1,5756,9188,577,0,11717,3.8735,0.0057
5757,1,5757,9189,578,0,11717,3.8910,0.0057
5758,1,5758,9190,576,0,11720,3.8906,0.0057
5759,1,5759,9191,577,0,11722,3.9047,0.0057
5760,1,5760,9192,577,0,11724,3.9307,0.0057
5761,1,5761,9193,574,0,11728,3.9199,0.0057
5762,1,5762,9194,577,0,11728,3.9255,0.0057
5763,1,5763,9195,577,0,11729,3.9203,0.0057
5764,1,5764,9196,579,0,11729,3.9171,0.0058
5765,1,5765,9197,580,0,11729,3.9862,0.0058
5766,1,5766,9198,580,0,11730,3.9621,0.0058
5767,1,5767,9199,581,0,11731,3.9604,0.0058
5768,1,5768,9200,583,0,11731,3.9331,0.0058
5769,1,5769,9201,584,0,11731,3.9503,0.0058
5770,1,5770,9202,585,0,11731,3.9470,0.0058
5771,1,5771,9203,584,0,11733,3.9332,0.0058
5772,1,5772,9204,585,0,11734,3.9282,0.0058
5773,1,5773,9205,583,0,11737,3.8954,0.0058
5774,1,5774,9206,581,0,11740,3.9535,0.0058
5775,1,5775,9207,582,0,11740,3.9330,0.0058
5776,1,5776,9208,583,0,11740,3.9074,0.0058
5777,1,5777,9209,583,0,11741,3.8885,0.0058
5778,1,5778,9211,582,0,11744,3.8849,0.0058
5779,1,5779,9212,581,0,11747,3.9380,0.0058
5780,1,5780,9214,583,0,11748,3.9142,0.0058
5781,1,5781,9215,582,0,11750,3.9055,0.0058
5782,1,5782,9216,581,0,11752,3.9260,0.0058
5783,1,5783,9217,582,0,11754,3.8900,0.0058
5784,1,5784,9218,583,0,11755,3.9125,0.0058
5785,1,5785,9219,581,0,11759,3.9225,0.0058
5786,1,5786,9220,580,0,11762,3.8914,0.0058
5787,1,5787,9221,582,0,11762,3.8436,0.0058
5788,1,5788,9222,582,0,11763,3.8591,0.0058
5789,1,5789,9223,578,0,11769,3.8858,0.0057
5790,1,5790,9224,579,0,11772,3.8791,0.0058
5791,1,5791,9225,580,0,11775,3.8862,0.0058
5792,1,5792,9226,581,0,11776,3.8692,0.0058
5793,1,5793,9227,580,0,11778,3.8362,0.0058
5794,1,5794,9228,581,0,11778,3.8193,0.0058
5795,1,5795,9229,580,0,11780,3.8310,0.0058
5796,1,5796,9230,582,0,11780,3.7938,0.0058
5797,1,5797,9231,579,0,11784,3.8187,0.0058
5798,1,5798,9232,580,0,11784,3.8241,0.0058
5799,1,5799,9234,581,0,11785,3.8279,0.0058
5800,1,5800,9235,580,0,11787,3.7931,0.0058
5801,1,5801,9236,581,0,11787,3.8365,0.0058
5802,1,5802,9238,583,0,11787,3.7907,0.0058
5803,1,5803,9239,583,0,11788,3.7959,0.0058
5804,1,5804,9240,580,0,11792,3.7914,0.0058
5805,1,5805,9240,579,0,11794,3.8325,0.0058
5806,1,5806,9241,578,0,11796,3.8702,0.0057
5807,1,5807,9242,579,0,11797,3.8290,0.0058
5808,1,5808,9243,580,0,11798,3.8379,0.0058
5809,1,5809,9244,579,0,11801,3.8463,0.0058
5810,1,5810,9245,580,0,11802,3.8690,0.0058
5811,1,5811,9246,578,0,11806,3.8702,0.0057
5812,1,5812,9247,580,0,11806,3.8897,0.0058
5813,1,5813,9248,581,0,11806,3.8916,0.0058
5814,1,5814,9250,582,0,11807,3.9175,0.0058
5815,1,5815,9251,582,0,11808,3.8969,0.0058
5816,1,5816,9252,583,0,11809,3.9108,0.0058
5817,1,5817,9253,580,0,11813,3.9155,0.0058
5818,1,5818,9254,582,0,11813,3.9227,0.0058
5819,1,5819,9255,583,0,11813,3.8971,0.0058
5820,1,5820,9256,582,0,11815,3.9416,0.0058
5821,1,5821,9257,581,0,11817,3.9398,0.0058
5822,1,5822,9258,582,0,11817,3.9192,0.0058
5823,1,5823,9259,581,0,11819,3.8795,0.0058
5824,1,5824,9260,581,0,11820,3.8778,0.0058
5825,1,5825,9260,580,0,11822,3.8724,0.0058
5826,1,5826,9261,580,0,11823,3.8328,0.0058
5827,1,5827,9262,581,0,11824,3.8451,0.0058
5828,1,5828,9263,579,0,11827,3.8497,0.0058
5829,1,5829,9264,579,0,11829,3.8463,0.0058
5830,1,5830,9265,577,0,11833,3.8336,0.0057
5831,1,5831,9266,578,0,11836,3.8581,0.0057
5832,1,5832,9267,578,0,11839,3.8495,0.0057
5833,1,5833,9268,580,0,11839,3.8621,0.0058
5834,1,5834,9269,578,0,11842,3.8426,0.0057
5835,1,5835,9270,577,0,11845,3.8198,0.0057
5836,1,5836,9271,579,0,11846,3.8705,0.0058
5837,1,5837,9272,579,0,11848,3.8636,0.0058
5838,1,5838,9273,577,0,11851,3.8492,0.0057
5839,1,5839,9274,577,0,11852,3.8596,0.0057
5840,1,5840,9275,576,0,11854,3.8854,0.0057
5841,1,5841,9276,577,0,11855,3.9168,0.0057
5842,1,5842,9277,578,0,11855,3.8806,0.0057
5843,1,5843,9278,574,0,11860,3.9094,0.0057
5844,1,5844,9279,575,0,11862,3.9252,0.0057
5845,1,5845,9281,575,0,11864,3.8817,0.0057
5846,1,5846,9282,574,0,11866,3.8449,0.0057
5847,1,5847,9283,575,0,11867,3.8817,0.0057
5848,1,5848,9284,575,0,11869,3.9009,0.0057
5849,1,5849,9285,577,0,11869,3.8423,0.0057
5850,1,5850,9286,574,0,11873,3.8537,0.0057
5851,1,5851,9287,574,0,11874,3.8833,0.0057
5852,1,5852,9288,575,0,11875,3.8313,0.0057
5853,1,5853,9289,576,0,11875,3.8333,0.0057
5854,1,5854,9290,575,0,11877,3.8383,0.0057
5855,1,5855,9291,575,0,11880,3.7983,0.0057
5856,1,5856,9292,575,0,11882,3.8417,0.0057
5857,1,5857,9293,577,0,11882,3.8631,0.0057
5858,1,5858,9294,577,0,11883,3.8492,0.0057
5859,1,5859,9295,573,0,11889,3.8255,0.0057
5860,1,5860,9296,575,0,11891,3.8209,0.0057
5861,1,5861,9298,575,0,11893,3.8939,0.0057
5862,1,5862,9299,576,0,11894,3.8576,0.0057
5863,1,5863,9301,577,0,11895,3.8492,0.0057
5864,1,5864,9302,577,0,11896,3.8648,0.0057
5865,1,5865,9303,574,0,11900,3.8676,0.0057
5866,1,5866,9304,575,0,11900,3.8678,0.0057
5867,1,5867,9305,574,0,11902,3.8902,0.0057
5868,1,5868,9306,573,0,11904,3.9319,0.0057
5869,1,5869,9307,573,0,11905,3.9040,0.0057
5870,1,5870,9308,574,0,11905,3.9164,0.0057
5871,1,5871,9309,574,0,11906,3.9007,0.0057
5872,1,5872,9310,575,0,11907,3.9391,0.0057
5873,1,5873,9311,574,0,11909,3.9286,0.0057
5874,1,5874,9312,572,0,11912,3.9423,0.0057
5875,1,5875,9314,574,0,11913,3.8868,0.0057
5876,1,5876,9315,571,0,11917,3.9037,0.0057
5877,1,5877,9315,571,0,11917,3.9247,0.0057
5878,1,5878,9316,571,0,11918,3.9194,0.0057
5879,1,5879,9317,570,0,11920,3.9298,0.0057
5880,1,5880,9318,572,0,11920,3.8951,0.0057
5881,1,5881,9319,572,0,11921,3.9266,0.0057
5882,1,5882,9320,571,0,11923,3.9755,0.0057
5883,1,5883,9321,571,0,11925,3.9562,0.0057
5884,1,5884,9322,572,0,11926,3.9580,0.0057
5885,1,5885,9323,572,0,11928,3.9161,0.0057
5886,1,5886,9324,572,0,11929,3.9073,0.0057
5887,1,5887,9325,572,0,11930,3.8934,0.0057
5888,1,5888,9326,573,0,11931,3.9162,0.0057
5889,1,5889,9327,572,0,11933,3.9668,0.0057
5890,1,5890,9328,571,0,11935,3.9737,0.0057
5891,1,5891,9329,568,0,11939,3.9736,0.0057
5892,1,5892,9329,564,0,11945,3.9823,0.0056
5893,1,5893,9330,567,0,11946,3.9788,0.0056
5894,1,5894,9330,567,0,11947,3.9524,0.0056
5895,1,5895,9331,568,0,11948,3.9701,0.0057
5896,1,5896,9332,569,0,11949,3.9192,0.0057
5897,1,5897,9333,570,0,11950,3.9421,0.0057
5898,1,5898,9334,572,0,11950,3.9353,0.0057
5899,1,5899,9335,569,0,11954,4.0070,0.0057
5900,1,5900,9336,571,0,11954,4.0158,0.0057
5901,1,5901,9338,573,0,11954,3.9895,0.0057
5902,1,5902,9339,573,0,11955,3.9843,0.0057
5903,1,5903,9340,574,0,11956,3.9756,0.0057
5904,1,5904,9341,574,0,11957,3.9913,0.0057
5905,1,5905,9343,573,0,11961,3.9843,0.0057
5906,1,5906,9344,572,0,11964,3.9983,0.0057
5907,1,5907,9345,575,0,11964,3.9496,0.0057
5908,1,5908,9346,574,0,11966,3.9477,0.0057
5909,1,5909,9347,570,0,11971,3.9105,0.0057
5910,1,5910,9349,572,0,11972,3.9178,0.0057
5911,1,5911,9350,572,0,11973,3.9178,0.0057
5912,1,5912,9351,572,0,11974,3.9371,0.0057
5913,1,5913,9352,572,0,11976,3.9038,0.0057
5914,1,5914,9353,572,0,11979,3.8776,0.0057
5915,1,5915,9354,573,0,11979,3.8883,0.0057
5916,1,5916,9355,572,0,11981,3.8916,0.0057
5917,1,5917,9356,573,0,11982,3.8569,0.0057
5918,1,5918,9357,571,0,11985,3.8389,0.0057
5919,1,5919,9358,572,0,11986,3.8374,0.0057
5920,1,5920,9359,573,0,11987,3.8569,0.0057
5921,1,5921,9360,574,0,11988,3.8502,0.0057
5922,1,5922,9361,574,0,11989,3.8380,0.0057
5923,1,5923,9362,575,0,11989,3.8296,0.0057
5924,1,5924,9363,574,0,11991,3.8676,0.0057
5925,1,5925,9363,572,0,11993,3.8881,0.0057
5926,1,5926,9364,571,0,11995,3.9037,0.0057
5927,1,5927,9366,573,0,11996,3.8342,0.0057
5928,1,5928,9367,572,0,11998,3.8444,0.0057
5929,1,5929,9369,575,0,11999,3.8800,0.0057
5930,1,5930,9370,577,0,11999,3.8995,0.0057
5931,1,5931,9371,576,0,12001,3.9115,0.0057
5932,1,5932,9372,577,0,12001,3.9168,0.0057
5933,1,5933,9373,576,0,12003,3.8958,0.0057
5934,1,5934,9374,576,0,12004,3.8958,0.0057
5935,1,5935,9376,578,0,12005,3.9048,0.0057
5936,1,5936,9378,578,0,12007,3.9221,0.0057
5937,1,5937,9379,577,0,12009,3.9168,0.0057
5938,1,5938,9381,578,0,12011,3.9100,0.0057
5939,1,5939,9383,580,0,12012,3.9448,0.0058
5940,1,5940,9384,581,0,12013,3.9759,0.0058
5941,1,5941,9385,580,0,12015,3.9586,0.0058
5942,1,5942,9386,579,0,12017,3.9361,0.0058
5943,1,5943,9388,580,0,12020,3.9379,0.0058
5944,1,5944,9389,581,0,12020,3.9277,0.0058
5945,1,5945,9390,581,0,12021,3.9277,0.0058
5946,1,5946,9391,580,0,12023,3.9517,0.0058
5947,1,5947,9392,581,0,12023,3.9639,0.0058
5948,1,5948,9392,580,0,12024,3.9534,0.0058
5949,1,5949,9393,580,0,12026,3.9690,0.0058
5950,1,5950,9394,579,0,12028,3.9827,0.0058
5951,1,5951,9395,579,0,12030,3.9465,0.0058
5952,1,5952,9396,579,0,12032,3.9240,0.0058
5953,1,5953,9397,580,0,12032,3.8983,0.0058
5954,1,5954,9399,581,0,12033,3.9690,0.0058
5955,1,5955,9400,581,0,12034,3.9742,0.0058
5956,1,5956,9401,580,0,12036,3.9586,0.0058
5957,1,5957,9402,582,0,12036,3.9433,0.0058
5958,1,5958,9403,583,0,12036,3.9468,0.0058
5959,1,5959,9404,581,0,12039,3.9570,0.0058
5960,1,5960,9405,583,0,12039,3.9057,0.0058
5961,1,5961,9406,584,0,12039,3.9332,0.0058
5962,1,5962,9407,585,0,12039,3.9419,0.0058
5963,1,5963,9408,585,0,12040,3.9231,0.0058
5964,1,5964,9409,584,0,12042,3.8921,0.0058
5965,1,5965,9410,582,0,12045,3.8660,0.0058
5966,1,5966,9411,581,0,12048,3.8812,0.0058
5967,1,5967,9412,581,0,12051,3.9208,0.0058
5968,1,5968,9414,582,0,12052,3.9038,0.0058
5969,1,5969,9415,582,0,12053,3.8797,0.0058
5970,1,5970,9416,584,0,12053,3.8750,0.0058
5971,1,5971,9417,584,0,12054,3.8219,0.0058
5972,1,5972,9418,581,0,12058,3.8399,0.0058
5973,1,5973,9419,582,0,12060,3.8144,0.0058
5974,1,5974,9420,581,0,12062,3.8176,0.0058
5975,1,5975,9421,582,0,12062,3.7955,0.0058
5976,1,5976,9422,580,0,12065,3.8069,0.0058
5977,1,5977,9423,581,0,12065,3.8348,0.0058
5978,1,5978,9424,582,0,12065,3.8488,0.0058
5979,1,5979,9425,583,0,12065,3.8542,0.0058
5980,1,5980,9426,583,0,12066,3.8593,0.0058
5981,1,5981,9427,583,0,12067,3.9091,0.0058
5982,1,5982,9428,582,0,12069,3.8797,0.0058
5983,1,5983,9429,582,0,12071,3.9227,0.0058
5984,1,5984,9430,583,0,12073,3.9125,0.0058
5985,1,5985,9431,584,0,12075,3.9144,0.0058
5986,1,5986,9431,583,0,12077,3.9537,0.0058
5987,1,5987,9432,585,0,12077,3.9726,0.0058
5988,1,5988,9433,585,0,12078,3.9812,0.0058
5989,1,5989,9434,584,0,12081,4.0240,0.0058
5990,1,5990,9435,585,0,12082,4.0410,0.0058
5991,1,5991,9436,585,0,12084,3.9265,0.0058
5992,1,5992,9438,585,0,12086,3.9778,0.0058
5993,1,5993,9439,584,0,12088,3.9829,0.0058
5994,1,5994,9441,586,0,12088,3.9795,0.0058
5995,1,5995,9442,585,0,12090,3.9538,0.0058
5996,1,5996,9443,584,0,12092,3.9349,0.0058
5997,1,5997,9444,583,0,12094,3.9400,0.0058
5998,1,5998,9445,582,0,12096,3.9364,0.0058
5999,1,5999,9447,583,0,12097,3.9537,0.0058
6000,1,6000,9448,581,0,12101,3.9277,0.0058
6001,1,6001,9449,582,0,12103,3.9364,0.0058
6002,1,6002,9450,581,0,12105,3.9260,0.0058
6003,1,6003,9451,581,0,12106,3.9673,0.0058
6004,1,6004,9452,583,0,12106,3.9160,0.0058
6005,1,6005,9453,582,0,12108,3.9072,0.0058
6006,1,6006,9454,580,0,12111,3.9017,0.0058
6007,1,6007,9455,579,0,12113,3.8601,0.0058
6008,1,6008,9456,577,0,12117,3.8821,0.0057
6009,1,6009,9457,578,0,12118,3.8529,0.0057
6010,1,6010,9458,578,0,12120,3.8737,0.0057
6011,1,6011,9459,579,0,12120,3.8756,0.0058
6012,1,6012,9460,580,0,12120,3.8793,0.0058
6013,1,6013,9461,581,0,12120,3.8640,0.0058
6014,1,6014,9462,579,0,12123,3.8532,0.0058
6015,1,6015,9463,580,0,12124,3.9379,0.0058
6016,1,6016,9464,580,0,12126,3.9138,0.0058
6017,1,6017,9465,579,0,12128,3.9171,0.0058
6018,1,6018,9466,579,0,12131,3.9672,0.0058
6019,1,6019,9467,577,0,12134,3.9965,0.0057
6020,1,6020,9468,577,0,12137,3.9896,0.0057
6021,1,6021,9469,577,0,12138,3.9671,0.0057
6022,1,6022,9471,578,0,12140,3.9913,0.0057
6023,1,6023,9472,578,0,12141,3.9740,0.0057
6024,1,6024,9473,574,0,12146,3.9512,0.0057
6025,1,6025,9474,575,0,12147,3.9409,0.0057
6026,1,6026,9475,574,0,12149,3.9686,0.0057
6027,1,6027,9476,574,0,12150,3.9669,0.0057
6028,1,6028,9477,573,0,12152,3.9546,0.0057
