T,TTI
13028,5.319701462480423e-06
13029,5.319701462480423e-06
13030,5.319701462480423e-06
13031,5.319701462480423e-06
13032,5.319701462480423e-06
13033,5.319701462480423e-06
13034,5.319701462480423e-06
13035,5.319701462480423e-06
13036,5.319701462480423e-06
13037,5.319701462480423e-06
13038,5.319701462480423e-06
13039,5.319701462480423e-06
13040,5.319701462480423e-06
13041,5.319701462480423e-06
13042,5.319701462480423e-06
13043,5.319701462480423e-06
13044,5.319701462480423e-06
13045,5.319701462480423e-06
13046,5.319701462480423e-06
13047,5.319701462480423e-06
13048,5.319701462480423e-06
13049,5.319701462480423e-06
13050,5.319701462480423e-06
13051,5.319701462480423e-06
13052,5.319701462480423e-06
13053,5.319701462480423e-06
13054,5.319701462480423e-06
13055,5.319701462480423e-06
13056,5.279940098893468e-06
13057,5.279940098893468e-06
13058,5.279940098893468e-06
13059,5.279940098893468e-06
13060,5.279940098893468e-06
13061,5.279940098893468e-06
13062,5.279940098893468e-06
13063,5.279940098893468e-06
13064,5.279940098893468e-06
13065,5.279940098893468e-06
13066,5.279940098893468e-06
13067,5.279940098893468e-06
13068,5.279940098893468e-06
13069,5.279940098893468e-06
13070,5.279940098893468e-06
13071,5.279940098893468e-06
13072,5.279940098893468e-06
13073,5.279940098893468e-06
13074,5.279940098893468e-06
13075,5.279940098893468e-06
13076,5.279940098893468e-06
13077,5.279940098893468e-06
13078,5.279940098893468e-06
13079,5.279940098893468e-06
13080,5.279940098893468e-06
13081,5.279940098893468e-06
13082,5.279940098893468e-06
13083,5.279940098893468e-06
13084,5.279940098893468e-06
13085,5.279940098893468e-06
13086,5.279940098893468e-06
13087,5.279940098893468e-06
13088,5.279940098893468e-06
13089,5.279940098893468e-06
13090,5.279940098893468e-06
13091,5.279940098893468e-06
13092,5.279940098893468e-06
13093,5.279940098893468e-06
13094,5.279940098893468e-06
13095,5.279940098893468e-06
13096,5.279940098893468e-06
13097,5.279940098893468e-06
13098,5.279940098893468e-06
13099,5.279940098893468e-06
13100,5.279940098893468e-06
13101,5.279940098893468e-06
13102,5.279940098893468e-06
13103,5.279940098893468e-06
13104,5.279940098893468e-06
13105,5.279940098893468e-06
13106,5.279940098893468e-06
13107,5.279940098893468e-06
13108,5.279940098893468e-06
13109,5.279940098893468e-06
13110,5.279940098893468e-06
13111,5.279940098893468e-06
13112,5.279940098893468e-06
13113,5.279940098893468e-06
13114,5.279940098893468e-06
13115,5.279940098893468e-06
13116,5.279940098893468e-06
13117,5.279940098893468e-06
13118,5.279940098893468e-06
13119,5.279940098893468e-06
13120,5.279940098893468e-06
13121,5.279940098893468e-06
13122,5.279940098893468e-06
13123,5.279940098893468e-06
13124,5.279940098893468e-06
13125,5.279940098893468e-06
13126,5.279940098893468e-06
13127,5.279940098893468e-06
13128,5.279940098893468e-06
13129,5.279940098893468e-06
13130,5.279940098893468e-06
13131,5.279940098893468e-06
13132,5.279940098893468e-06
13133,5.279940098893468e-06
13134,5.279940098893468e-06
13135,5.279940098893468e-06
13136,5.279940098893468e-06
13137,5.279940098893468e-06
13138,5.279940098893468e-06
13139,5.279940098893468e-06
13140,5.279940098893468e-06
13141,5.279940098893468e-06
13142,5.279940098893468e-06
13143,5.240178735306512e-06
13144,5.200417371719559e-06
13145,5.200417371719559e-06
13146,5.200417371719559e-06
13147,5.200417371719559e-06
13148,5.200417371719559e-06
13149,5.200417371719559e-06
13150,5.200417371719559e-06
13151,5.200417371719559e-06
13152,5.200417371719559e-06
13153,5.200417371719559e-06
13154,5.200417371719559e-06
13155,5.200417371719559e-06
13156,5.200417371719559e-06
13157,5.200417371719559e-06
13158,5.200417371719559e-06
13159,5.200417371719559e-06
13160,5.200417371719559e-06
13161,5.200417371719559e-06
13162,5.200417371719559e-06
13163,5.200417371719559e-06
13164,5.200417371719559e-06
13165,5.200417371719559e-06
13166,5.200417371719559e-06
13167,5.200417371719559e-06
13168,5.200417371719559e-06
13169,5.200417371719559e-06
13170,5.200417371719559e-06
13171,5.200417371719559e-06
13172,5.200417371719559e-06
13173,5.200417371719559e-06
13174,5.200417371719559e-06
13175,5.200417371719559e-06
13176,5.200417371719559e-06
13177,5.200417371719559e-06
13178,5.200417371719559e-06
13179,5.200417371719559e-06
13180,5.200417371719559e-06
13181,5.200417371719559e-06
13182,5.200417371719559e-06
13183,5.200417371719559e-06
13184,5.200417371719559e-06
13185,5.200417371719559e-06
13186,5.200417371719559e-06
13187,5.200417371719559e-06
13188,5.200417371719559e-06
13189,5.200417371719559e-06
13190,5.200417371719559e-06
13191,5.200417371719559e-06
13192,5.200417371719559e-06
13193,5.200417371719559e-06
13194,5.200417371719559e-06
13195,5.200417371719559e-06
13196,5.200417371719559e-06
13197,5.200417371719559e-06
13198,5.200417371719559e-06
13199,5.200417371719559e-06
13200,5.200417371719559e-06
13201,5.200417371719559e-06
13202,5.160656008132606e-06
13203,5.160656008132606e-06
13204,5.160656008132606e-06
13205,5.160656008132606e-06
13206,5.160656008132606e-06
13207,5.160656008132606e-06
13208,5.160656008132606e-06
13209,5.160656008132606e-06
13210,5.160656008132606e-06
13211,5.160656008132606e-06
13212,5.160656008132606e-06
13213,5.160656008132606e-06
13214,5.160656008132606e-06
13215,5.160656008132606e-06
13216,5.160656008132606e-06
13217,5.160656008132606e-06
13218,5.160656008132606e-06
13219,5.160656008132606e-06
13220,5.160656008132606e-06
13221,5.160656008132606e-06
13222,5.160656008132606e-06
13223,5.160656008132606e-06
13224,5.160656008132606e-06
13225,5.160656008132606e-06
13226,5.160656008132606e-06
13227,5.160656008132606e-06
13228,5.160656008132606e-06
13229,5.160656008132606e-06
13230,5.160656008132606e-06
13231,5.160656008132606e-06
13232,5.160656008132606e-06
13233,5.160656008132606e-06
13234,5.160656008132606e-06
13235,5.160656008132606e-06
13236,5.160656008132606e-06
13237,5.160656008132606e-06
13238,5.160656008132606e-06
13239,5.160656008132606e-06
13240,5.160656008132606e-06
13241,5.160656008132606e-06
13242,5.160656008132606e-06
13243,5.160656008132606e-06
13244,5.160656008132606e-06
13245,5.160656008132606e-06
13246,5.160656008132606e-06
13247,5.160656008132606e-06
13248,5.160656008132606e-06
13249,5.160656008132606e-06
13250,5.160656008132606e-06
13251,5.160656008132606e-06
13252,5.160656008132606e-06
13253,5.160656008132606e-06
13254,5.160656008132606e-06
13255,5.160656008132606e-06
13256,5.160656008132606e-06
13257,5.160656008132606e-06
13258,5.160656008132606e-06
13259,5.160656008132606e-06
13260,5.160656008132606e-06
13261,5.160656008132606e-06
13262,5.160656008132606e-06
13263,5.160656008132606e-06
13264,5.160656008132606e-06
13265,5.160656008132606e-06
13266,5.160656008132606e-06
13267,5.160656008132606e-06
13268,5.160656008132606e-06
13269,5.160656008132606e-06
13270,5.160656008132606e-06
13271,5.160656008132606e-06
13272,5.160656008132606e-06
13273,5.160656008132606e-06
13274,5.160656008132606e-06
13275,5.160656008132606e-06
13276,5.160656008132606e-06
13277,5.160656008132606e-06
13278,5.160656008132606e-06
13279,5.160656008132606e-06
13280,5.160656008132606e-06
13281,5.160656008132606e-06
13282,5.160656008132606e-06
13283,5.160656008132606e-06
13284,5.160656008132606e-06
13285,5.160656008132606e-06
13286,5.160656008132606e-06
13287,5.160656008132606e-06
13288,5.160656008132606e-06
13289,5.160656008132606e-06
13290,5.160656008132606e-06
13291,5.160656008132606e-06
13292,5.160656008132606e-06
13293,5.160656008132606e-06
13294,5.160656008132606e-06
13295,5.160656008132606e-06
13296,5.160656008132606e-06
13297,5.160656008132606e-06
13298,5.160656008132606e-06
13299,5.160656008132606e-06
13300,5.160656008132606e-06
13301,5.160656008132606e-06
13302,5.160656008132606e-06
13303,5.160656008132606e-06
13304,5.160656008132606e-06
13305,5.160656008132606e-06
13306,5.160656008132606e-06
13307,5.160656008132606e-06
13308,5.160656008132606e-06
13309,5.160656008132606e-06
13310,5.160656008132606e-06
13311,5.160656008132606e-06
13312,5.160656008132606e-06
13313,5.160656008132606e-06
13314,5.160656008132606e-06
13315,5.160656008132606e-06
13316,5.160656008132606e-06
13317,5.160656008132606e-06
13318,5.160656008132606e-06
13319,5.160656008132606e-06
13320,5.160656008132606e-06
13321,5.160656008132606e-06
13322,5.160656008132606e-06
13323,5.160656008132606e-06
13324,5.160656008132606e-06
13325,5.160656008132606e-06
13326,5.160656008132606e-06
13327,5.160656008132606e-06
13328,5.160656008132606e-06
13329,5.160656008132606e-06
13330,5.160656008132606e-06
13331,5.160656008132606e-06
13332,5.160656008132606e-06
13333,5.160656008132606e-06
13334,5.160656008132606e-06
13335,5.160656008132606e-06
13336,5.160656008132606e-06
13337,5.160656008132606e-06
13338,5.160656008132606e-06
13339,5.160656008132606e-06
13340,5.160656008132606e-06
13341,5.160656008132606e-06
13342,5.160656008132606e-06
13343,5.160656008132606e-06
13344,5.160656008132606e-06
13345,5.160656008132606e-06
13346,5.160656008132606e-06
13347,5.160656008132606e-06
13348,5.160656008132606e-06
13349,5.160656008132606e-06
13350,5.160656008132606e-06
13351,5.160656008132606e-06
13352,5.160656008132606e-06
13353,5.160656008132606e-06
13354,5.160656008132606e-06
13355,5.160656008132606e-06
13356,5.160656008132606e-06
13357,5.160656008132606e-06
13358,5.160656008132606e-06
13359,5.160656008132606e-06
13360,5.160656008132606e-06
13361,5.160656008132606e-06
13362,5.160656008132606e-06
13363,5.160656008132606e-06
13364,5.160656008132606e-06
13365,5.160656008132606e-06
13366,5.160656008132606e-06
13367,5.160656008132606e-06
13368,5.160656008132606e-06
13369,5.160656008132606e-06
13370,5.160656008132606e-06
13371,5.160656008132606e-06
13372,5.160656008132606e-06
13373,5.160656008132606e-06
13374,5.160656008132606e-06
13375,5.160656008132606e-06
13376,5.160656008132606e-06
13377,5.160656008132606e-06
13378,5.160656008132606e-06
13379,5.160656008132606e-06
13380,5.160656008132606e-06
13381,5.200417371719559e-06
13382,5.200417371719559e-06
13383,5.200417371719559e-06
13384,5.200417371719559e-06
13385,5.200417371719559e-06
13386,5.200417371719559e-06
13387,5.200417371719559e-06
13388,5.200417371719559e-06
13389,5.200417371719559e-06
13390,5.200417371719559e-06
13391,5.200417371719559e-06
13392,5.200417371719559e-06
13393,5.200417371719559e-06
13394,5.200417371719559e-06
13395,5.200417371719559e-06
13396,5.200417371719559e-06
13397,5.200417371719559e-06
13398,5.200417371719559e-06
13399,5.200417371719559e-06
13400,5.200417371719559e-06
13401,5.200417371719559e-06
13402,5.200417371719559e-06
13403,5.200417371719559e-06
13404,5.200417371719559e-06
13405,5.200417371719559e-06
13406,5.200417371719559e-06
13407,5.200417371719559e-06
13408,5.200417371719559e-06
13409,5.200417371719559e-06
13410,5.200417371719559e-06
13411,5.200417371719559e-06
13412,5.200417371719559e-06
13413,5.200417371719559e-06
13414,5.200417371719559e-06
13415,5.200417371719559e-06
13416,5.200417371719559e-06
13417,5.200417371719559e-06
13418,5.200417371719559e-06
13419,5.200417371719559e-06
13420,5.200417371719559e-06
13421,5.200417371719559e-06
13422,5.200417371719559e-06
13423,5.200417371719559e-06
13424,5.200417371719559e-06
13425,5.200417371719559e-06
13426,5.200417371719559e-06
13427,5.200417371719559e-06
13428,5.200417371719559e-06
13429,5.200417371719559e-06
13430,5.200417371719559e-06
13431,5.200417371719559e-06
13432,5.200417371719559e-06
13433,5.200417371719559e-06
13434,5.200417371719559e-06
13435,5.200417371719559e-06
13436,5.200417371719559e-06
13437,5.200417371719559e-06
13438,5.200417371719559e-06
13439,5.240178735306512e-06
13440,5.279940098893468e-06
13441,5.279940098893468e-06
13442,5.279940098893468e-06
13443,5.279940098893468e-06
13444,5.279940098893468e-06
13445,5.279940098893468e-06
13446,5.279940098893468e-06
13447,5.279940098893468e-06
13448,5.279940098893468e-06
13449,5.279940098893468e-06
13450,5.279940098893468e-06
13451,5.279940098893468e-06
13452,5.279940098893468e-06
13453,5.279940098893468e-06
13454,5.279940098893468e-06
13455,5.279940098893468e-06
13456,5.279940098893468e-06
13457,5.279940098893468e-06
13458,5.279940098893468e-06
13459,5.279940098893468e-06
13460,5.279940098893468e-06
13461,5.279940098893468e-06
13462,5.279940098893468e-06
13463,5.279940098893468e-06
13464,5.279940098893468e-06
13465,5.279940098893468e-06
13466,5.279940098893468e-06
13467,5.279940098893468e-06
13468,5.279940098893468e-06
13469,5.279940098893468e-06
13470,5.279940098893468e-06
13471,5.279940098893468e-06
13472,5.279940098893468e-06
13473,5.279940098893468e-06
13474,5.279940098893468e-06
13475,5.279940098893468e-06
13476,5.279940098893468e-06
13477,5.279940098893468e-06
13478,5.279940098893468e-06
13479,5.279940098893468e-06
13480,5.279940098893468e-06
13481,5.279940098893468e-06
13482,5.279940098893468e-06
13483,5.279940098893468e-06
13484,5.279940098893468e-06
13485,5.279940098893468e-06
13486,5.279940098893468e-06
13487,5.279940098893468e-06
13488,5.279940098893468e-06
13489,5.279940098893468e-06
13490,5.279940098893468e-06
13491,5.279940098893468e-06
13492,5.279940098893468e-06
13493,5.279940098893468e-06
13494,5.279940098893468e-06
13495,5.279940098893468e-06
13496,5.279940098893468e-06
13497,5.279940098893468e-06
13498,5.279940098893468e-06
13499,5.319701462480423e-06
13500,5.319701462480423e-06
13501,5.319701462480423e-06
13502,5.319701462480423e-06
13503,5.319701462480423e-06
13504,5.319701462480423e-06
13505,5.319701462480423e-06
13506,5.319701462480423e-06
13507,5.319701462480423e-06
13508,5.319701462480423e-06
13509,5.319701462480423e-06
13510,5.319701462480423e-06
13511,5.319701462480423e-06
13512,5.319701462480423e-06
13513,5.319701462480423e-06
13514,5.319701462480423e-06
13515,5.319701462480423e-06
13516,5.319701462480423e-06
13517,5.319701462480423e-06
13518,5.319701462480423e-06
13519,5.319701462480423e-06
13520,5.319701462480423e-06
13521,5.319701462480423e-06
13522,5.319701462480423e-06
13523,5.319701462480423e-06
13524,5.319701462480423e-06
13525,5.319701462480423e-06
13526,5.319701462480423e-06
13527,5.319701462480423e-06
13528,5.319701462480423e-06
13529,5.399224189654332e-06
13530,5.399224189654332e-06
13531,5.399224189654332e-06
13532,5.399224189654332e-06
13533,5.399224189654332e-06
13534,5.399224189654332e-06
13535,5.399224189654332e-06
13536,5.399224189654332e-06
13537,5.399224189654332e-06
13538,5.399224189654332e-06
13539,5.399224189654332e-06
13540,5.399224189654332e-06
13541,5.399224189654332e-06
13542,5.399224189654332e-06
13543,5.399224189654332e-06
13544,5.399224189654332e-06
13545,5.399224189654332e-06
13546,5.399224189654332e-06
13547,5.399224189654332e-06
13548,5.399224189654332e-06
13549,5.399224189654332e-06
13550,5.399224189654332e-06
13551,5.399224189654332e-06
13552,5.399224189654332e-06
13553,5.399224189654332e-06
13554,5.399224189654332e-06
13555,5.399224189654332e-06
13556,5.399224189654332e-06
13557,5.399224189654332e-06
13558,5.399224189654332e-06
13559,5.399224189654332e-06
13560,5.399224189654332e-06
13561,5.399224189654332e-06
13562,5.399224189654332e-06
13563,5.399224189654332e-06
13564,5.399224189654332e-06
13565,5.399224189654332e-06
13566,5.399224189654332e-06
13567,5.399224189654332e-06
13568,5.399224189654332e-06
13569,5.399224189654332e-06
13570,5.399224189654332e-06
13571,5.399224189654332e-06
13572,5.399224189654332e-06
13573,5.399224189654332e-06
13574,5.399224189654332e-06
13575,5.399224189654332e-06
13576,5.399224189654332e-06
13577,5.399224189654332e-06
13578,5.399224189654332e-06
13579,5.399224189654332e-06
13580,5.399224189654332e-06
13581,5.399224189654332e-06
13582,5.399224189654332e-06
13583,5.399224189654332e-06
13584,5.399224189654332e-06
13585,5.399224189654332e-06
13586,5.399224189654332e-06
13587,5.399224189654332e-06
13588,5.399224189654332e-06
13589,5.399224189654332e-06
13590,5.399224189654332e-06
13591,5.399224189654332e-06
13592,5.399224189654332e-06
13593,5.399224189654332e-06
13594,5.399224189654332e-06
13595,5.399224189654332e-06
13596,5.399224189654332e-06
13597,5.399224189654332e-06
13598,5.399224189654332e-06
13599,5.399224189654332e-06
13600,5.399224189654332e-06
13601,5.399224189654332e-06
13602,5.399224189654332e-06
13603,5.399224189654332e-06
13604,5.399224189654332e-06
13605,5.399224189654332e-06
13606,5.399224189654332e-06
13607,5.399224189654332e-06
13608,5.399224189654332e-06
13609,5.399224189654332e-06
13610,5.399224189654332e-06
13611,5.399224189654332e-06
13612,5.399224189654332e-06
13613,5.399224189654332e-06
13614,5.399224189654332e-06
13615,5.399224189654332e-06
13616,5.399224189654332e-06
13617,5.478746916828241e-06
13618,5.55826964400215e-06
13619,5.55826964400215e-06
13620,5.55826964400215e-06
13621,5.55826964400215e-06
13622,5.55826964400215e-06
13623,5.55826964400215e-06
13624,5.55826964400215e-06
13625,5.55826964400215e-06
13626,5.55826964400215e-06
13627,5.55826964400215e-06
13628,5.55826964400215e-06
13629,5.55826964400215e-06
13630,5.55826964400215e-06
13631,5.55826964400215e-06
13632,5.55826964400215e-06
13633,5.55826964400215e-06
13634,5.55826964400215e-06
13635,5.55826964400215e-06
13636,5.55826964400215e-06
13637,5.55826964400215e-06
13638,5.55826964400215e-06
13639,5.55826964400215e-06
13640,5.55826964400215e-06
13641,5.55826964400215e-06
13642,5.55826964400215e-06
13643,5.55826964400215e-06
13644,5.55826964400215e-06
13645,5.55826964400215e-06
13646,5.55826964400215e-06
13647,5.55826964400215e-06
13648,5.55826964400215e-06
13649,5.55826964400215e-06
13650,5.55826964400215e-06
