node_id,length,speed
9450009649,2930,4
945000941,834,4
9460006531,3080,4
946000926,1603,4
947000953,2602,2
947000935,892,2
9480004221,69,3
948000951,82,3
9490006091,144,3
949000972,276,3
9500001433,173,3
950000461,2400,3
951000948,82,3
9510004220,35,3
9520002282,2182,2
9520009828,4817,2
953000947,2602,2
953000975,141,2
9540001737,1004,3
9540008804,1987,4
9540006717,103,4
9550005698,366,4
955000915,373,2
9560005170,602,2
9560007759,3496,2
9570006132,2574,3
957000461,233,3
958000967,1022,3
9590001999,670,4
9600006837,439,2
960000965,651,2
9610005763,1945,4
9620003355,1451,3
962000885,203,3
9630005737,3162,6
96300085,7397,6
9640004110,108,4
965000960,651,2
965000969,281,2
9660003258,620,2
9660009596,1805,4
967000987,1014,3
9680007280,1005,3
9680007430,692,3
969000965,281,2
9690003807,1792,2
9700009802,1158,3
9710006918,256,2
9720005218,1322,3
9720001050,208,3
972000949,276,3
9730004269,249,2
9740003955,3160,6
975000928,113,2
975000953,141,2
9770002767,4418,4
9780008120,144843,4
9780001261,19238,4
9780001909,21693,4
9790003533,844,6
9800004630,87,2
981000961,4439,4
9810002749,4007,4
9830004127,1906,4
9840008187,794,4
9860007261,425,2
986000350,52,3
9870002907,276,3
9870006111,325,3
9880007941,338,6
9890002041,223,4
9890002131,57,4
989000709,11740,4
9910006963,120,4
9920002872,255,2
99200010315,892,2
9930006378,396,2
993000994,244,2
994000993,244,2
994000998,651,2
9950002705,3417,3
9960009784,12451,3
9960009283,1320,3
9970008875,1201,3
9970006142,4223,3
9980006087,82,4
9990002227,116,4
10000006093,130,4
10010008495,1512,2
10020006119,559,4
10030007465,2964,2
10040009545,88,4
10040009547,207,4
10050009530,214,4
10050009547,40,4
10060009545,161,4
10060009530,40,4
10070008966,1006,4
10070008783,5814,4
10080007281,1351,6
10090001023,6664,4
101000010907,1331,4
10110006168,90,2
10110002875,189,2
10120007292,137,3
10120001013,1287,4
10130006882,2458,4
10130001019,153,3
10150003455,104,3
10160007459,88,2
10170005276,1074,4
10170002573,7733,4
10180009626,935,3
10180005087,4938,3
10190007292,1286,4
10190001013,153,3
10200009402,543,6
10210008116,323,4
10210009526,1218,4
102200010012,1051,3
10230001440,295,4
10230001445,295,4
10240003817,282,4
10240001091,468,4
10250006294,671,4
10260001145,1236,3
1026000572,3986,3
10270007886,1369,2
10270002487,1502,2
10280001043,390,4
10290004832,215,4
10300001031,671,4
10310001034,1092,4
10320001058,2679,2
10320005460,2787,3
10320008991,7919,3
10330006381,472,4
31870008822,291,4
10340001035,664,4
10350001000,401,4
10360005795,195,4
10370005882,13344,4
10370006340,207,4
10380006340,159,4
10380001037,185,4
10390001042,376,4
10390001036,178,4
10400002293,3231,4
10400005797,724,4
10410006402,259,4
104200010201,3773,4
10420001036,362,4
10430001045,238,4
10440003714,3704,2
104400010802,362,2
10430006416,528,4
10450001060,2368,4
10460007954,93,4
10460001116,557,4
1047000816,4215,2
10470001052,178,2
10480001047,339,2
10490002907,451,3
10490001022,517,3
10500006091,477,3
1050000972,208,3
105100010869,2174,3
10510008559,956,4
10520001064,163,2
10520001068,258,2
10530001054,81,4
10530001056,225,4
10540001030,406,4
10550001057,130,2
10550006933,3621,2
1055000502,6394,2
10560001043,137,4
10570001077,1774,2
10570001055,130,2
10580001032,2679,2
105800010855,301,2
10590001048,118,2
10590001064,243,2
10600001041,4308,4
1060000983,1022,4
10630005310,2993,2
10630004758,306,2
10640001068,141,2
10640006508,88,2
10650001058,401,2
10660001065,138,2
10660001059,175,2
10670002909,1415,2
10670001070,240,2
10680001082,384,2
10690001066,96,2
10700002914,1457,2
10700001067,240,2
10710001083,317,2
10710001069,116,2
10720001065,283,2
10720001066,170,2
10730007287,637,6
10740007289,510,6
10740007291,508,6
10750001081,323,3
10750001049,894,3
10760002520,889,3
10760001145,328,3
10760005557,217,3
10770001057,1774,2
10770001078,158,2
10780001077,158,2
10780007221,2151,2
10790007153,234,3
10790007154,630,3
10800006546,3679,3
10800006525,226,3
10810001075,323,3
10810008862,407,3
10820001138,3493,2
10820001083,394,2
10820001071,369,2
10830001072,268,2
10840007478,1178,4
10850007952,71,3
10850001153,45,4
10850007708,116,4
10850006085,40,3
10860001096,298,4
10860001093,645,4
10860001119,398,4
10870001237,448,3
10870003686,6147,3
10890004081,2755,2
10890006628,381,2
10900001205,5284,4
10910001024,468,4
10910007931,280,4
10920001394,913,6
10930001132,409,4
10930001086,645,4
109400060,191,6
10960003882,234,4
10960001140,1147,4
10960001086,298,4
10970004233,2976,6
1098000724,5646,4
10980001109,11392,6
10990003729,458,3
10990001110,5756,3
11000001094,2005,6
11000001415,2300,4
11010001098,740,6
11020001104,382,4
11020001224,1093,3
11020006639,373,4
11040002549,71,4
11040001102,382,4
11040001190,1768,2
11050007195,228,4
11060007689,2311,3
11060004362,617,3
11060006505,583,3
11070002008,311,4
11070007942,340,4
11080001122,312,4
11080009039,999,4
11090008507,7346,6
11100001112,265,3
11100001099,5756,3
111100010144,6048,4
11110002213,391,4
111200010238,624,3
11130002785,3284,6
11140006692,170,2
11140002566,353,2
11150001120,830,3
1115000103,97,4
11160007923,191,4
11160001046,557,4
11170009121,2061,3
11170001118,99,3
1118000273,1500,3
11180008730,785,2
11180002940,241,3
11190003882,241,4
11190001086,398,4
11190006231,11717,4
11200007481,23,4
11200001115,830,3
1120000131,100,3
11210001123,160,3
11220008061,118,4
11230005097,594,3
11230001124,153,3
11240001125,254,3
11250001112,204,3
11250001110,277,3
1126000752,2681,4
11260007770,4869,4
1126000267,4476,2
11270007337,12843,2
11270006162,9707,2
11280002792,3584,3
11280001121,791,3
11300002808,2152,2
11300004292,5292,2
11310006692,66,2
11310002566,106,2
11320001093,409,4
11320004511,3372,4
11330002128,267,2
11330004721,406,2
11340003511,6375,6
11350001136,349,3
11350003218,3765,3
1136000249,1184,3
11360001135,349,3
1137000719,669,4
11380001082,3493,2
11380006894,313,2
11390001143,831,4
11400001096,1147,4
11400002511,2156,4
11410006466,388,2
114100010195,2541,2
11430007328,1478,6
11430001146,1568,4
11440004923,1517,6
11450001076,328,3
11450001197,192,3
11460002809,669,3
11460001156,719,3
1147000416,9172,4
11470008020,190,4
11490004853,5245,6
11500001138,363,2
11510009507,1091,6
11520005869,2104,6
11530007952,60,3
11530006970,255,4
11530001085,45,4
11530005894,63,3
11540008023,758,6
11550009546,64,2
11550001163,114,2
11560004240,468,3
11560001146,719,3
11560001158,921,3
11570001161,627,4
11570001150,289,2
11570003417,164,2
11580008145,1742,2
11580003734,159,6
1159000200,339,2
116000010195,1854,3
11600007119,683,3
11610003411,697,4
11620006195,7083,2
11630007520,1716,2
11630001155,114,2
1163000903,369,2
11640001157,587,4
11640001150,644,2
11650001544,340,3
11650003011,302,2
116600010236,247,3
11670001674,543,2
11670003126,23810,2
11680001730,142,4
11680005747,632,4
11700003155,53139,2
11700001292,2690,2
11700006989,6237,2
11710006583,832,6
11720001410,2086,3
117300083,2252,2
117300010877,446,2
11740006141,587,4
1174000453,99,4
11750004744,419,3
117500010542,2587,3
11760001134,851,6
1177000152,421,4
11770001905,8049,4
11770009943,176,4
11780004429,704,6
118000021,1365,4
11800001206,816,4
118000010149,1620,4
11820005100,89,2
11820005181,5034,3
1183000499,1220,6
11830009637,734,4
11830003487,103,4
11840007864,688,4
11850001776,2016,4
11850001382,2515,4
118600010637,7842,6
11870005465,4557,4
11870009943,533,4
11880001189,922,4
11890006450,2737,4
11890001650,4535,4
11890002301,4286,4
11900001104,1768,2
11900007051,776,2
11910009350,838,2
11920005735,799,4
11930009303,2980,4
11940005488,5932,2
11940001219,3395,3
11940005951,3866,3
1195000859,279,4
11950005703,15800,4
11960006044,791,2
11960001197,336,3
1196000895,201,3
11970001145,192,3
11970001196,336,3
11980009657,19,2
11980009653,38,2
11990004305,1985,2
11990001486,5557,2
12000007360,6244,3
120000099,12794,3
12010001202,78,4
12010008861,5211,4
12020001205,156,4
12030005555,237,2
12030004101,332,2
12040003359,212,4
12040001783,142,4
12040002591,295,4
12050009025,331,4
12060001218,496,4
12060001180,816,4
12070007693,8727,4
12070003943,2832,3
12080009665,344,2
12080003565,12910,2
12090006786,3107,3
12090001437,1260,3
1210000120,7134,2
12100005902,4556,2
12110009201,303,2
12110007338,229,2
12120007469,249,4
12130009313,380,4
12130007445,537,4
12140005765,626,4
121500053,21524,4
12150002006,22073,4
12150008151,24315,4
121800021,82,3
12180001206,496,4
12180001223,79,4
12190009121,3234,3
12190001194,3395,3
12190001243,3289,3
12210002415,338,4
1221000463,1684,4
12220003834,1188,4
12220009171,819,4
12230007617,959,4
12230001218,79,4
12230001428,676,3
12240001225,416,3
12240001102,1093,3
12250001224,416,3
12250005533,3587,3
12270009882,979,2
12270001228,439,4
12270006359,8552,4
12280001227,439,4
12280001318,632,4
122900010611,2568,2
1229000285,3187,2
12290004606,9705,2
12300007930,1597,2
123000010243,1790,2
12310008095,4453,2
12310006215,3090,2
12320001313,832,3
12320008269,641,3
12320009079,5214,3
12340004175,5181,6
12350001386,5629,4
12350004030,427,4
123600010720,1550,2
12360008644,1596,4
123600010734,2727,4
12370004089,443,3
12380003155,432,2
12390003621,288,3
12390009454,1621,3
12400005759,251,3
12410001330,1948,3
124100010789,4418,3
12420001515,991,2
12430001219,3289,3
12430007606,535,3
12440001278,1871,2
1245000640,8155,3
12450008388,2372,3
12450001278,5240,2
12460007689,965,3
12460006850,60,3
12470002977,1212,4
12480001249,245,2
124800019,3577,2
12490001248,245,2
12490001264,3283,2
12500004079,187,4
12510005580,3069,2
125100036,380,2
12520001840,374,4
1252000556,10521,4
12530001250,188,4
12530004069,379,4
12540005801,518,6
12550006401,68,4
12550006761,7862,4
125600010107,178,4
12560009686,186,3
125600010510,16498,4
125700010107,167,4
1257000189,3521,4
12590002243,2697,2
1259000629,2565,3
12590004559,1184,3
12600001730,489,4
1261000978,19238,4
12610009011,15304,4
12610004172,1494,4
12630002643,218,4
12640001249,3283,2
12640005271,867,2
12650001919,5797,4
12660005808,833,3
12660005837,79,2
12670005969,2658,3
1267000890,200,3
12680007775,2656,6
126900010875,1041,2
1269000501,755,2
12700009202,1137,2
12700002243,1003,2
12700002230,578,2
12700004735,675,2
12710009900,6180,4
12710007981,659,4
12720007981,328,4
12720007910,513,4
12720001271,807,4
12730007718,27990,6
1274000498,17781,2
12740009639,243,2
12750006096,192,2
12750001276,115,2
12750008309,7988,2
12760008562,154,2
12760001275,115,2
12770003369,91,2
12780007378,612,2
12780001244,1871,2
12780001245,5240,2
12790008977,1370,4
12800002019,124,4
12800001989,53,2
12810004212,54,4
12810008462,4524,4
12820007913,174,4
12830001944,4949,4
12830001281,163,4
12840001291,1236,2
12840001364,1059,2
1285000730,553,4
12860007377,137,4
12870008217,494,3
12870004274,7598,3
12870001331,51,3
12880003651,6960,4
12880009374,689,4
12890003873,829,4
12890001293,54,4
12900001293,816,4
12910008057,2027,2
12910001284,1236,2
12910007957,1522,2
12920001170,2690,2
12920008298,368,2
12930001283,312,4
12940007914,345,2
12950001942,1024,4
1295000478,597,3
12960007425,807,3
12960007058,1889,2
12960008707,1450,3
23800003386,529,4
12970002372,170,4
129800010760,30956,3
12990005969,5730,3
12990006246,603,3
1300000970,190,3
13000009798,304,2
13010007959,53,4
13020003950,3289,6
13030009164,1663,2
13030009327,1009,2
13040008547,721,4
80820001301,375,4
13050009113,9404,2
13060001312,157,4
13070009721,6210,4
13070009332,14665,4
13080002132,827,4
13080001309,603,4
13090001308,603,4
13090001311,6375,4
13100005266,123,3
13100008331,219,3
13100007631,337,3
1311000780,5538,4
13110001309,6375,4
13120001228,628,4
13060001318,263,4
13130001232,832,3
13130001944,8362,4
13130008269,548,2
13150001316,1147,3
13160001317,294,3
13170001323,2347,3
13170001371,132,2
13180001321,53,4
13190006420,35,3
13190002174,784,3
13200008082,53,4
13180001320,106,4
13210008214,134,4
13220003154,10084,3
13220002404,326,3
13230001393,222,3
13230001423,4303,3
13240008190,91,2
13250001284,501,2
13250007629,563,2
13260004370,2976,2
13260001294,541,2
13270001541,3717,4
13270009167,651,4
13280003828,1415,4
13280006318,6667,4
13300001241,1948,3
13300001391,707,3
13310008217,298,3
13310001287,51,3
13320006897,315,3
13330003428,3263,4
133400010882,618,2
13340006109,58,2
133500010690,1728,4
13360002609,306,2
13360001324,130,2
13370004527,483,3
13370009767,305,3
13390004751,6696,3
13390002383,489,3
13400008498,1362,4
13410006595,234,6
13420008537,25314,4
13420003645,192,4
13430001101,2324,4
13430001415,795,4
13440001336,64,2
13450004369,353,4
13460002918,221,4
13470003411,8216,4
13470007470,1058,4
13480005401,44,4
13490001365,748,4
13500004669,169,4
13510001347,745,4
13750008362,319,4
13520004639,368,4
13530001424,552,4
13530005546,503,4
13540004292,646,3
13540001982,431,4
13550007866,1654,3
13550003438,344,3
13560002079,270,4
13570001360,363,4
13580002568,110,3
13580003089,232,4
13580003101,202,3
13590001975,194,4
13600001426,96,4
13600001396,2180,4
13610002024,4365,4
136200010274,1036,4
13620007551,2045,6
13630001368,2453,6
13630002821,2090,4
13640001325,358,2
13650005913,9368,4
13650002399,796,4
13670002009,581,4
13670003779,262,3
136800010894,5890,6
13700002289,4446,6
13710001372,255,3
13720001376,1083,3
13720001316,138,2
13730001380,45,4
13740001344,254,2
13740007127,1222,2
13750001352,228,4
13760001315,146,2
13760001548,1586,3
13770007520,217,3
13770009546,1685,2
13770001410,161,3
13780001381,3196,6
137900010529,278,4
13730001409,182,4
13800008756,270,2
13810001362,10483,6
13820008445,398,4
13830008720,10858,2
13830006876,1190,4
13840004491,650,3
13840007164,1593,3
13850006680,469,2
13850006711,25568,2
13860003195,4395,4
13860001759,2608,4
13870006678,268,3
13880001520,113,4
13880009365,3888,3
13880001519,262,4
13890003154,173,3
13890007866,15398,3
13900005090,2878,2
1390000236,1206,2
13910001330,707,3
13910001861,1271,3
13920009730,3044,2
13920004269,1611,2
13930001397,55,3
13940002747,183,6
1395000192,274,4
13950009503,458,4
13960006816,2026,6
13970001401,276,3
1397000217,2268,3
1398000612,2729,3
13980001534,124,4
13990006205,985,6
14000006352,354,2
14000001634,10272,2
14010001402,55,3
14020001371,2442,3
14020001323,277,3
14030004512,46049,2
1403000653,7631,2
14040006969,408,2
94270009316,375,4
14090001427,274,4
14050001375,135,4
14060004463,565,3
14070006049,340,2
14070006503,6238,2
14080001092,231,6
14090001405,46,4
14100001377,161,3
14100001514,216,3
14100001172,2086,3
14110008549,59,3
14120002899,2448,3
14120001413,1720,4
14120001773,53,4
14130005331,485,3
14130001412,1720,4
14130008171,1262,4
14140009822,1458,6
14150008538,151,4
14160001406,242,3
14160004671,390,3
14170001421,308,3
1418000769,433,3
14180007682,433,3
14190008622,298,4
14190007711,2102,4
14200005989,466,4
14200001357,84,4
14210004968,539,3
14210001423,122,3
14220008906,237,3
14220001485,2452,3
14230001411,250,3
14240005546,507,4
14240007403,1142,2
14250002620,2257,4
14260008294,564,4
14270001590,14841,4
14270001375,227,4
14280007752,4573,3
1429000536,2249,3
14300007598,7117,3
14300007575,6873,3
14310005049,5743,2
14310009283,8149,3
14320001434,3782,4
14330001436,76,3
14340001432,3782,4
14340001593,2159,4
143500010505,711,4
143500010571,1948,4
14360008906,114,3
14360001422,212,3
14370001300,47,3
84980001345,101,4
14380001414,3564,4
14390008883,3422,3
14390001446,1347,3
14400009314,402,4
14400001442,222,4
14400001023,295,4
14410008599,557,4
14420001440,222,4
14420001445,368,4
14430001343,3014,4
14440006110,76,4
14450001442,368,4
14450006612,6678,4
14450001023,295,4
14460001448,561,3
14470006112,76,4
14480001451,1006,3
14490004671,479,3
14490008743,1210,3
14500004076,1007,3
14500003318,103,3
14510009858,67,3
14520005745,2765,3
14520001455,887,3
14530004659,143,4
14540002264,1783,3
14540001500,1086,3
1455000422,551,3
14560008441,1398,4
145700010582,109,4
14580001416,81,3
14590001408,3280,6
14590001345,3639,4
14600007520,116,3
14600001653,2567,3
1460000901,216,3
146100010266,702,2
14620009641,346,2
14620001461,262,2
1463000498,30554,2
146300010915,1926,4
14630008387,2549,4
146400010393,6367,2
14650008001,165,2
14650008476,4251,2
14650006926,2179,2
14660009260,1094,3
14660006030,487,2
14670004393,1178,3
14670003115,2081,4
14670006366,2559,4
14680002194,1709,3
14680001470,2618,4
14690008654,76,3
14700004436,615,4
14710002756,108,3
14720001546,357,3
14720002947,6237,3
14730009952,12538,3
14730007396,7388,4
14730002031,110,3
14740008163,1698,2
14740009911,53,2
14750006316,2927,3
14750001478,4512,4
14760002570,3988,3
14760007124,336,3
14770001472,221,3
14780007654,214,4
1478000590,438,4
