source,target
531,531000000590
531000000590,590
524,524000000555
524000000555,555
532,5320000008124
5320000008124,8124
534,534000000536
534000000536,536
534,5340000007657
5340000007657,7657
535,535000000518
535000000518,518
535,535000000527
535000000527,527
536,5360000006848
5360000006848,6848
536,53600000010229
53600000010229,10229
537,5370000007381
5370000007381,7381
539,539000000417
539000000417,417
540,5400000005809
5400000005809,5809
541,5410000003893
5410000003893,3893
542,542000000819
542000000819,819
542,5420000003188
5420000003188,3188
543,5430000008952
5430000008952,8952
543,54300000044
54300000044,44
543,5430000001783
5430000001783,1783
544,544000000548
544000000548,548
545,5450000007780
5450000007780,7780
546,5460000003361
5460000003361,3361
546,5460000008931
5460000008931,8931
546,546000000518
546000000518,518
547,5470000003869
5470000003869,3869
548,548000000549
548000000549,549
549,549000000834
549000000834,834
549,549000000845
549000000845,845
550,550000000545
550000000545,545
551,5510000002774
5510000002774,2774
552,552000000560
552000000560,560
552,552000000514
552000000514,514
553,5530000007070
5530000007070,7070
554,5540000009803
5540000009803,9803
554,554000000507
554000000507,507
555,555000000552
555000000552,552
556,5560000003977
5560000003977,3977
556,5560000001252
5560000001252,1252
557,557000000500
557000000500,500
558,558000000576
558000000576,576
558,5580000001723
5580000001723,1723
559,559000000516
559000000516,516
560,560000000552
560000000552,552
560,560000000514
560000000514,514
560,560000000794
560000000794,794
561,5610000004600
5610000004600,4600
561,5610000005970
5610000005970,5970
562,5620000006152
5620000006152,6152
562,5620000009328
5620000009328,9328
563,563000000576
563000000576,576
564,5640000003976
5640000003976,3976
564,5640000002038
5640000002038,2038
565,56500000010337
56500000010337,10337
565,565000000566
565000000566,566
565,5650000004031
5650000004031,4031
566,5660000005840
5660000005840,5840
566,566000000567
566000000567,567
567,5670000004808
5670000004808,4808
567,5670000003993
5670000003993,3993
569,5690000002311
5690000002311,2311
570,570000000608
570000000608,608
571,5710000009739
5710000009739,9739
571,57100000010772
57100000010772,10772
572,5720000001026
5720000001026,1026
572,5720000005469
5720000005469,5469
573,5730000007688
5730000007688,7688
573,5730000007699
5730000007699,7699
574,57400000010257
57400000010257,10257
574,5740000007268
5740000007268,7268
574,5740000005741
5740000005741,5741
575,5750000006680
5750000006680,6680
575,575000000577
575000000577,577
576,576000000558
576000000558,558
576,576000000559
576000000559,559
577,57700000010423
57700000010423,10423
577,577000000575
577000000575,575
578,5780000003291
5780000003291,3291
578,57800000010231
57800000010231,10231
579,5790000007459
5790000007459,7459
579,579000000501
579000000501,501
579,5790000003965
5790000003965,3965
580,5800000003051
5800000003051,3051
581,5810000004227
5810000004227,4227
581,5810000005285
5810000005285,5285
583,5830000001502
5830000001502,1502
583,5830000007830
5830000007830,7830
584,584000000585
584000000585,585
584,5840000005132
5840000005132,5132
585,585000000584
585000000584,584
585,5850000002733
5850000002733,2733
585,585000000589
585000000589,589
586,5860000009793
5860000009793,9793
586,5860000007887
5860000007887,7887
587,5870000007720
5870000007720,7720
588,588000000610
588000000610,610
588,588000000591
588000000591,591
589,5890000009793
5890000009793,9793
589,589000000585
589000000585,585
590,5900000008440
5900000008440,8440
590,590000000531
590000000531,531
591,5910000009318
5910000009318,9318
592,5920000004649
5920000004649,4649
593,593000000352
593000000352,352
594,5940000008066
5940000008066,8066
594,5940000007659
5940000007659,7659
595,5950000009406
5950000009406,9406
596,596000000593
596000000593,593
597,5970000003860
5970000003860,3860
598,5980000002650
5980000002650,2650
599,599000000477
599000000477,477
600,6000000009755
6000000009755,9755
601,6010000009042
6010000009042,9042
602,602000000376
602000000376,376
603,60300000034
60300000034,34
603,6030000002629
6030000002629,2629
604,6040000008588
6040000008588,8588
605,605000000341
605000000341,341
606,606000000476
606000000476,476
608,608000000483
608000000483,483
608,608000000486
608000000486,486
609,609000000610
609000000610,610
609,6090000001635
6090000001635,1635
610,610000000609
610000000609,609
610,610000000588
610000000588,588
611,6110000008482
6110000008482,8482
611,6110000008492
6110000008492,8492
612,61200000010630
61200000010630,10630
613,6130000007654
6130000007654,7654
613,613000000590
613000000590,590
614,614000000622
614000000622,622
615,6150000007936
6150000007936,7936
615,6150000003473
6150000003473,3473
617,617000000618
617000000618,618
617,6170000008301
6170000008301,8301
618,618000000890
618000000890,890
618,6180000001267
6180000001267,1267
619,6190000008996
6190000008996,8996
619,6190000008997
6190000008997,8997
620,620000000737
620000000737,737
621,621000000627
621000000627,627
622,62200000010435
62200000010435,10435
623,623000000588
623000000588,588
624,624000000626
624000000626,626
625,6250000001720
6250000001720,1720
625,625000000623
625000000623,623
626,626000000624
626000000624,624
626,62600000010033
62600000010033,10033
627,6270000006253
6270000006253,6253
627,6270000004055
6270000004055,4055
628,6280000007790
6280000007790,7790
628,6280000007647
6280000007647,7647
629,629000000130
629000000130,130
629,6290000001259
6290000001259,1259
629,6290000003059
6290000003059,3059
630,630000000272
630000000272,272
630,6300000006431
6300000006431,6431
631,6310000006667
6310000006667,6667
631,6310000005740
6310000005740,5740
631,6310000004055
6310000004055,4055
632,632000000753
632000000753,753
633,6330000007862
6330000007862,7862
633,633000000487
633000000487,487
634,6340000006535
6340000006535,6535
635,635000000694
635000000694,694
636,6360000004051
6360000004051,4051
636,6360000006253
6360000006253,6253
637,6370000003353
6370000003353,3353
638,638000000986
638000000986,986
638,6380000007261
6380000007261,7261
639,639000000330
639000000330,330
639,6390000007022
6390000007022,7022
640,6400000001245
6400000001245,1245
640,6400000004662
6400000004662,4662
641,641000000643
641000000643,643
641,641000000100
641000000100,100
642,6420000005640
6420000005640,5640
643,643000000641
643000000641,641
643,6430000002926
6430000002926,2926
643,6430000009878
6430000009878,9878
644,6440000005818
6440000005818,5818
644,6440000005619
6440000005619,5619
645,64500000010497
64500000010497,10497
646,6460000006456
6460000006456,6456
646,6460000003111
6460000003111,3111
647,6470000004674
6470000004674,4674
647,6470000004676
6470000004676,4676
648,648000000696
648000000696,696
649,649000000647
649000000647,647
651,6510000007339
6510000007339,7339
651,6510000007335
6510000007335,7335
651,6510000009951
6510000009951,9951
652,652000000483
652000000483,483
652,652000000606
652000000606,606
653,6530000001403
6530000001403,1403
653,653000000326
653000000326,326
654,654000000658
654000000658,658
655,6550000004253
6550000004253,4253
656,656000000655
656000000655,655
657,6570000004252
6570000004252,4252
658,6580000006410
6580000006410,6410
659,6590000006411
6590000006411,6411
660,6600000006176
6600000006176,6176
660,6600000006980
6600000006980,6980
661,6610000005598
6610000005598,5598
661,6610000001750
6610000001750,1750
662,6620000007561
6620000007561,7561
662,662000000652
662000000652,652
663,6630000007709
6630000007709,7709
665,6650000007682
6650000007682,7682
665,665000000669
665000000669,669
666,6660000007770
6660000007770,7770
666,6660000004615
6660000004615,4615
667,6670000004338
6670000004338,4338
668,6680000002179
6680000002179,2179
669,6690000003672
6690000003672,3672
669,669000000665
669000000665,665
670,670000000736
670000000736,736
670,6700000008218
6700000008218,8218
671,671000000661
671000000661,661
671,6710000005598
6710000005598,5598
672,672000000385
672000000385,385
673,673000000672
673000000672,672
674,6740000009165
6740000009165,9165
674,674000000869
674000000869,869
675,6750000006579
6750000006579,6579
676,6760000004830
6760000004830,4830
677,677000000678
677000000678,678
678,6780000004185
6780000004185,4185
679,6790000007347
6790000007347,7347
680,6800000009319
6800000009319,9319
681,681000000699
681000000699,699
682,6820000005597
6820000005597,5597
682,6820000001766
6820000001766,1766
683,6830000006372
6830000006372,6372
684,684000000685
684000000685,685
685,685000000688
685000000688,688
687,687000000684
687000000684,684
688,6880000003553
6880000003553,3553
688,688000000687
688000000687,687
689,6890000009385
6890000009385,9385
690,690000000980
690000000980,980
690,6900000006991
6900000006991,6991
691,6910000001749
6910000001749,1749
691,6910000004813
6910000004813,4813
692,6920000004816
6920000004816,4816
692,692000000751
692000000751,751
693,693000000759
693000000759,759
694,694000000750
694000000750,750
696,6960000006045
6960000006045,6045
697,6970000002809
6970000002809,2809
697,6970000004242
6970000004242,4242
698,698000000605
698000000605,605
698,6980000002039
6980000002039,2039
699,699000000614
699000000614,614
701,701000000768
701000000768,768
702,702000000721
702000000721,721
702,7020000007079
7020000007079,7079
703,703000000728
703000000728,728
703,7030000003339
7030000003339,3339
704,704000000712
704000000712,712
704,7040000005927
7040000005927,5927
705,7050000008482
7050000008482,8482
705,7050000004695
7050000004695,4695
706,706000000708
706000000708,708
707,7070000003756
7070000003756,3756
707,707000000797
707000000797,797
708,7080000009413
7080000009413,9413
708,708000000710
708000000710,710
709,709000000989
709000000989,989
709,7090000005438
7090000005438,5438
710,7100000003587
7100000003587,3587
711,7110000005850
7110000005850,5850
712,712000000704
712000000704,704
712,7120000004042
7120000004042,4042
8611,86110000008608
86110000008608,8608
713,7130000008603
7130000008603,8603
714,7140000007192
7140000007192,7192
715,7150000003792
7150000003792,3792
715,715000000734
715000000734,734
716,716000000701
716000000701,701
716,7160000008806
7160000008806,8806
717,7170000009428
7170000009428,9428
717,7170000007790
7170000007790,7790
718,718000000789
718000000789,789
718,718000000831
718000000831,831
719,719000000156
719000000156,156
720,7200000001761
7200000001761,1761
720,7200000002532
7200000002532,2532
721,721000000726
721000000726,726
721,721000000702
721000000702,702
722,722000000877
722000000877,877
723,7230000002436
7230000002436,2436
723,7230000005757
7230000005757,5757
724,7240000002146
7240000002146,2146
725,7250000004338
7250000004338,4338
725,7250000006334
7250000006334,6334
725,7250000009687
7250000009687,9687
726,726000000721
726000000721,721
726,7260000004801
7260000004801,4801
727,727000000734
727000000734,734
727,7270000004302
7270000004302,4302
728,72800000084
72800000084,84
728,728000000703
728000000703,703
729,7290000004801
7290000004801,4801
729,7290000004817
7290000004817,4817
730,7300000002665
7300000002665,2665
732,7320000003789
7320000003789,3789
732,7320000004734
7320000004734,4734
733,7330000003161
7330000003161,3161
733,73300000010190
73300000010190,10190
734,7340000006891
7340000006891,6891
735,7350000002468
7350000002468,2468
735,7350000006182
7350000006182,6182
736,7360000004528
7360000004528,4528
737,7370000006888
7370000006888,6888
738,7380000004827
7380000004827,4827
738,73800000010869
73800000010869,10869
738,73800000010814
73800000010814,10814
740,7400000004817
7400000004817,4817
740,7400000004386
7400000004386,4386
741,7410000009720
7410000009720,9720
741,7410000002872
7410000002872,2872
742,7420000005593
7420000005593,5593
742,7420000005251
7420000005251,5251
742,7420000002436
7420000002436,2436
744,7440000004818
7440000004818,4818
744,7440000007270
7440000007270,7270
745,7450000003409
7450000003409,3409
745,7450000004349
7450000004349,4349
749,749000000752
749000000752,752
749,7490000004615
7490000004615,4615
750,75000000010212
75000000010212,10212
750,750000000959
750000000959,959
751,7510000003161
7510000003161,3161
751,751000000692
751000000692,692
751,75100000010190
75100000010190,10190
752,7520000003378
7520000003378,3378
752,752000000749
752000000749,749
752,7520000001126
7520000001126,1126
753,7530000006045
7530000006045,6045
754,7540000003096
7540000003096,3096
754,7540000004386
7540000004386,4386
755,75500000010489
75500000010489,10489
756,756000000716
756000000716,716
757,75700000010584
75700000010584,10584
757,757000000910
757000000910,910
758,7580000006384
7580000006384,6384
758,758000000373
758000000373,373
759,75900000010849
75900000010849,10849
759,7590000004795
7590000004795,4795
760,7600000009266
7600000009266,9266
760,760000000764
760000000764,764
761,7610000004976
7610000004976,4976
761,7610000008212
7610000008212,8212
762,7620000007835
7620000007835,7835
762,7620000004245
7620000004245,4245
763,76300000010604
76300000010604,10604
764,764000000767
764000000767,767
765,7650000004976
7650000004976,4976
765,7650000006822
7650000006822,6822
766,766000000889
766000000889,889
767,767000000776
767000000776,776
767,767000000374
767000000374,374
768,768000000853
768000000853,853
768,768000000783
768000000783,783
769,7690000003682
7690000003682,3682
769,7690000001418
7690000001418,1418
770,7700000004624
7700000004624,4624
770,7700000007740
7700000007740,7740
770,7700000009165
7700000009165,9165
771,771000000373
771000000373,373
771,771000000766
771000000766,766
772,7720000006822
7720000006822,6822
772,7720000008271
7720000008271,8271
398,3980000008600
3980000008600,8600
773,773000000792
773000000792,792
774,7740000005593
7740000005593,5593
774,7740000005612
